text,sentiment,sentiment_category
okay,0.5,positive
the boy was t outside with a soccer ball,0.0,neutral
and he was kicking around,0.0,neutral
and he kicked one really good,0.7,positive
but it hit right in the middle of the window on the house there,0.14285714285714285,positive
so the next one over there her,0.0,neutral
gotta might have been sleeping and jumped out,0.0,neutral
and the lamp broke down there too,0.0,neutral
but you really cant tell on number four,0.2,positive
it looks like he is not very happy,0.8,positive
because he got his soccer ball,0.0,neutral
but hes still looking out there,0.0,neutral
and I think the boy musta ran away,0.0,neutral
he ran away,0.0,neutral
so because hes still looking to see what hes doing,0.0,neutral
okay,0.5,positive
looks like mom told,0.0,neutral
and he said wellco he doesnt really want that,0.2,positive
so hes moving onto the next,0.0,neutral
he says no big deal with the he doesnt the umbrella,0.0,neutral
so he got outside,0.0,neutral
and it rained,0.0,neutral
that was on number three,0.0,neutral
hes over there raining on him,0.0,neutral
number four,0.0,neutral
and its really raining him,0.2,positive
hes gotten water all over the place,0.0,neutral
number five,0.0,neutral
he finally came back,0.0,neutral
and he didnt look that very good,0.7,positive
and she didnt she told him its not very good and probably smarter that he didnt take it,0.7,positive
so next time hes gonna take the umbrella when it rains,0.0,neutral
www,0.0,neutral
it looks like her dad,0.0,neutral
well mostly the girl whos looking to find her cat up on top on the tree,0.5,positive
she wanted to get it there,0.0,neutral
but her dad actually thought he was gonna take the ladder,0.0,neutral
but it fell down,0.0,neutral
so hes stuck up there the whole time,0.2,positive
the dogs kinda barking at him xxx,0.0,neutral
really helping there,0.2,positive
but the firemen are coming over there,0.0,neutral
theyve got another ladder,0.0,neutral
theyre gonna help him back up,0.0,neutral
but I dont understand why he went straight up to the middle of the tree,0.1,positive
he probably coulda held up enough to get the cat,0.0,neutral
and the cat gets by itself anyway,0.0,neutral
its just kindof,0.0,neutral
yeah I dont know,0.0,neutral
its probably about what it is I think,0.0,neutral
so Im ready huh,0.2,positive
okay,0.5,positive
what it was she has shes not actually with the people,0.0,neutral
but theres two,0.0,neutral
its not like theyre cousins or something like that,0.0,neutral
theres two girls,0.0,neutral
and were next by him and their mom,0.0,neutral
theyre really bad ones and stuff like that or not very hasu,-0.6999999999999998,negative
ofcourse shes not very good to her,0.7,positive
then she always hadta work outside and do all the hard things,-0.14583333333333334,negative
and they dune,0.0,neutral
theyve got enough money and doing whatever they could,0.0,neutral
so they gave a time that they said they could go to one place where they got to see all the money the,0.0,neutral
Im trying to say something,0.0,neutral
trying to say all the good people there,0.7,positive
they had to go see them,0.0,neutral
and theres they got to play and music and stuff like that,0.0,neutral
so she would never get to go there,0.0,neutral
but I forget how,0.0,neutral
somehow she got in here,0.0,neutral
but she got to go,0.0,neutral
say exactly,0.25,positive
it came that she had a very unbelievable great clothes and stuff like,0.275,positive
they took her sothat one night where they got to see everyone,0.0,neutral
and actually it was the guy who came to see her,0.0,neutral
he was probably the best one there,1.0,positive
he was very nice and very the best thing he could,0.8,positive
and he really liked to see her,0.6,positive
but when it was done that time he,0.0,neutral
so he,0.0,neutral
and so it was all done,0.0,neutral
but the next day someone actually brought those to him,0.0,neutral
because it was his,0.0,neutral
because the only ones that are big enough for him,0.0,neutral
the other ones are too big feet and stuff like that,0.0,neutral
so it didnt work for them,0.0,neutral
so it came to him,0.0,neutral
they just told him,0.0,neutral
so it came on to him,0.0,neutral
it goes to that,0.0,neutral
Im not done yet,0.0,neutral
the guy hes the one guy that I saw,0.0,neutral
the two sing with him and play and stuff like that,0.0,neutral
thats where he was that night,0.0,neutral
so he came back to make sure it was her,0.25,positive
so since its her hes taken with her,0.0,neutral
so its going to be with her for all this all the time and stuff like that as much as it could be for him,0.2,positive
that tell you anything,0.0,neutral
okay,0.5,positive
you should take a bread,0.0,neutral
get some butter outof the refrigerator with a knife,0.0,neutral
put some of those on the bread and also some of the,0.0,neutral
theyre not peanuts exactly,0.25,positive
e closeby the peanuts,0.0,neutral
we also make one of those and you can put on the bread,0.0,neutral
so everything feels pretty good,0.475,positive
except for your hand probably gets all over the place,0.0,neutral
but its a real easy one,0.65,positive
you can do it for about two minutes,0.0,neutral
and thats a good one to eat if you need to get something to eat,0.7,positive
got enough,0.0,neutral
pretty much,0.225,positive
something probably something to xxx,0.0,neutral
I think you just youknow you just take the you took the butters,0.0,neutral
the peanuts,0.0,neutral
thats not the same thing,0.0,neutral
they sit in the its in the kitchen,0.0,neutral
put on a bread,0.0,neutral
and put it on a probably put it on a plate,0.0,neutral
go over sit down on the table,0.0,neutral
and have something to eat,0.0,neutral
I guess thats it,0.0,neutral
how it was,0.0,neutral
mostly when I started,0.5,positive
I had a month I dont even remember anything about it,0.0,neutral
but it was like ten days,0.0,neutral
they finally got me in there to I finally started Imean I could actually talk or anything like that,0.0,neutral
but I had to remember how to remember everything,0.0,neutral
and were everything is gone back,0.0,neutral
I mean everything about abck all that kind of stuff like that,0.14375,positive
everybodys name,0.0,neutral
everybody the computer on there,0.0,neutral
the Coke sitting there,0.0,neutral
everything,0.0,neutral
the wrong about it,-0.5,negative
you have nothing about it,0.0,neutral
you hadta remember everything about it,0.0,neutral
so we went to,0.0,neutral
I had like thirty days first that they brought in there trying to get to see what I was doing mostly to see what it was first,0.3333333333333333,positive
and then we went to,0.0,neutral
after that thats when we started to talk and to get in the sort of thing,0.0,neutral
make sure Im forget something,0.5,positive
its ten years before,0.0,neutral
but we did start ke abck one two three or something like that with my mom,0.0,neutral
started to its in books,0.0,neutral
I went there,0.0,neutral
there is someone we got a talk over there,0.0,neutral
and she talked to me all the time about remember how you start about everything getting all abck one two three and stuff like that,0.0,neutral
and it took a long time,-0.05,negative
it was about a year the start over that,0.0,neutral
and Ive gone down,0.0,neutral
it was Monday to Friday,0.0,neutral
now its down Monday Wednesday Friday,0.0,neutral
then after that theres a bigger place in Chicago for six weeks,0.0,neutral
just try to talk alittle better and that,0.5,positive
because Imean at this time I could talk alittle better,0.5,positive
but it just hard to get back everything outof there,-0.14583333333333334,negative
so that helped different things about it for those six weeks,0.0,neutral
and youre trying with computer,0.0,neutral
or trying to try to write on there,0.0,neutral
trying to do something about it get alittle better there,0.5,positive
and thats how they tried to,0.0,neutral
after that they started IU,0.0,neutral
and thats when they started with noun verb preposition all those kind of things like that,0.6,positive
theres so much you couldnt remember anything about it,0.2,positive
but its you just take your time trying to,0.0,neutral
me and my mom helps me all the time still trying to rewrite everything stuff like that,0.0,neutral
but if you hadta rewrite things about it after you do that you do very good about this things,0.7,positive
so it doesnt keep everything in there the whole time,0.2,positive
so you just gotta keep everything keep where youre getting things youre doing there and still be able to talk,0.5,positive
mostly taking my time,0.5,positive
so if I talk too much people have no idea what Im doing,0.2,positive
and they talk to me real quick,0.5,positive
this is kindof weird because if one person talk,-0.5,negative
if theres three people I can understand other people,0.0,neutral
I can understand more of this,0.0,neutral
but so it takes time getting around everything,0.0,neutral
so its just it keeps going every year and stuff like that and just getting alittle better,0.5,positive
I dont know how long I can go,-0.05,negative
but its just it seems like Im still doing something with it,0.0,neutral
so and it keeps going over time,0.0,neutral
so I try to write everyday all kind of stuff like that,0.19999999999999998,positive
and the and its my moms very helping,0.0,neutral
that and my sisters who helped a little bit there too,-0.1875,negative
they need to do something like that,0.0,neutral
but I have my brothers too,0.0,neutral
one of them Imean one I dont see him all the time but when I do we do very good with each other,0.7,positive
so it just its not it as it used to be,0.0,neutral
I knew alotof people and all that kind,0.6,positive
now Im kindof move down ke acouple people I knew and just take my time,0.0,neutral
so its alot easy as how it was,0.43333333333333335,positive
I dunno,0.0,neutral
is that come around or,0.0,neutral
xxx about it was like I said I had to remember everything,0.0,neutral
Imean I wasnt really didnt get me out that bad because I said,-0.24999999999999992,negative
so you hadta restart everything to get back on there,0.0,neutral
so you took your time and tried to get through it,0.0,neutral
and Imean if youre going to yell at it its not gonna do anything for it,0.0,neutral
so youre the best thing you do is try on it stuff like that,1.0,positive
and if like right now if this was killing me for an hour or something like that,0.2857142857142857,positive
Id be outside and doing stuff like that or youknow,0.0,neutral
but it really doesnt bother me that much,0.2,positive
Imean I just take my time during the day,0.0,neutral
ke Im gonna dry s,-0.06666666666666665,negative
and I might go outside and working on the a branch or something like that,0.0,neutral
just keep going back and forth,0.0,neutral
ke Id go get my aunt,0.0,neutral
shes ninety seven,0.0,neutral
I get her on almost every times for a week,0.0,neutral
and maybe ke one day of the week and well see her,0.0,neutral
but I get her on the phone every day,0.0,neutral
but that just keeps me in another reason to get out there and just something to keep moving,0.0,neutral
and its another way to get through to me and everybody else,0.0,neutral
Imean alotof them cant understand what Im doing,0.0,neutral
but alot I know they know everything about it,0.0,neutral
so its easy about it so,0.43333333333333335,positive
just anything youre telling me or,0.0,neutral
I thought it was kindof totally different when I restarted here,0.0,neutral
I hadta remember how to do everything,0.0,neutral
which was it was kindof its alittle weird for every everybody too,-0.5,negative
because Imean I knew right away my mom could ask me youknow what this was in the kitchen or something like that,0.2857142857142857,positive
yeah I knew how to make it,0.0,neutral
I can make my breakfast and all that stuff,0.0,neutral
she goes,0.0,neutral
no cant remember,0.0,neutral
like that,0.0,neutral
I knew everything,0.0,neutral
its all on my head like that,0.0,neutral
Imean made my breakfast and youknow ke the eggs bacon microwave and the whatever ke things like that,0.0,neutral
and always be there in the morning,0.0,neutral
always my breakfast first,0.25,positive
people think Im weird,-0.5,negative
but its just something that,0.0,neutral
it is another way I tried to keep doing what Im doing,0.0,neutral
but it also is doing whatever I need to do,0.0,neutral
Imean I hadta do everything like that anyway,0.0,neutral
so it took some time on that,0.0,neutral
and its it was a long time to do,-0.05,negative
but you had just took your time and do whatever youre doing I think,0.0,neutral
its I dont know how to,0.0,neutral
youre not gonna too quick,0.3333333333333333,positive
and you hafta do sometimes,0.0,neutral
so you just kinda do whatever youre doing but then a little bit farther,-0.1875,negative
number one the boy was sitting outside with a soccer ball,0.0,neutral
and he kicked a good one there,0.7,positive
but it went over by the house over there went into the umbrella not the umbrella howabout the window,0.0,neutral
went into the through inside there it look,0.0,neutral
theres a guy sitting in number third,0.0,neutral
the soccer ball came in,0.0,neutral
knocked out the lamp,0.0,neutral
knocked him out too,0.0,neutral
he was probably sleeping I think and scared him out pretty bad,-0.22499999999999992,negative
and then number four I gotta see what I can move around here,0.0,neutral
hes over looking through the window to see who it was,0.0,neutral
their probably ran away,0.0,neutral
but hes not very happy somebody threw the soccer ball into the window there,0.8,positive
about it,0.0,neutral
mom told the boy that she,0.0,neutral
and she,0.0,neutral
on number two,0.0,neutral
number three he went out there and it rained,0.0,neutral
so hes walking,0.0,neutral
and its raining more,0.0,neutral
and hes getting his feet in there,0.0,neutral
but he got all the way back,0.0,neutral
and shes not very happy with him,0.8,positive
moms very happy with him,0.8,positive
and he knows,0.0,neutral
he had water all over the place,0.0,neutral
but next time he changed and took the umbrella with him,0.0,neutral
enough,0.0,neutral
okay,0.5,positive
looks for some reason the cat was up in the tree,0.0,neutral
which they could do anytime I think,0.0,neutral
well I dont know,0.0,neutral
they cant get everything but theyre they do to know to enough,0.0,neutral
but the girl shed like to get her cat back,0.0,neutral
but so shes waiting there,0.0,neutral
and her dad decided he could go up there to help with that,0.0,neutral
when he took the,0.0,neutral
I know what it is,0.0,neutral
lak lddu,0.0,neutral
something close like that,0.0,neutral
but he took it up the top,0.5,positive
and it fell down,0.0,neutral
so hes gonna have trouble anyway,-0.2,negative
the cats too far away,0.1,positive
but hes stuck,0.0,neutral
he cant get down,0.0,neutral
the dogs kinda barking at him for no reason driving him nuts,0.0,neutral
but the firemen came in here,0.0,neutral
theyre gonna help for him,0.0,neutral
so theyre walking over this way,0.0,neutral
so theyre walking,0.0,neutral
and theyll get up here in a little bit,-0.1875,negative
theyll get him out I think unless they want to get the cat for him,0.0,neutral
but the birds happy,0.8,positive
theyre on the other place over there away from everyone else,0.0,neutral
so theyre singing something like that,0.0,neutral
but its pretty much about what it is unless theyre waiting on he gets down and the cat doesnt wanna come down,0.225,positive
did I get enough,0.0,neutral
okay,0.5,positive
looks like for some reason they gave it seems like another cousin with them,0.0,neutral
they gave her with her aunt,0.0,neutral
so Im not sure why hes they send that way,0.5,positive
but anyway whoever gave it said thatd be nice,0.6,positive
well give it to you and stuff like that,0.0,neutral
and theyll keep and theyll make it good for you too,0.7,positive
but then the aunt,0.0,neutral
she made her pretty bad,-0.22499999999999992,negative
she had to go work outside and everything else,0.0,neutral
and again shes certain s,0.21428571428571427,positive
but her cousins,0.0,neutral
they got to do whatever they wanted,0.0,neutral
and theyre kindof a pain in the butt,0.0,neutral
but so thats how it was for all the time,0.0,neutral
she tried to be nice,0.6,positive
but they were still not very nice,0.6,positive
but the one time they were gonna have they were,0.0,neutral
I guess they do for the sometime the year they get to see everybody,0.0,neutral
so they went to see if this would be see,0.0,neutral
their aunt,0.0,neutral
so theyre gonna go there to play or sing that night and stuff like that,0.0,neutral
but their cousin,0.0,neutral
but a what would you say itd be,0.0,neutral
not a ghost or some I dont know what,0.0,neutral
they had one they would bring on the way,0.0,neutral
thats not normal how the people and stuff like that,0.15,positive
this was totally different,0.0,neutral
how they,0.0,neutral
but they,0.0,neutral
so she could go on that way,0.0,neutral
so she got to go in that place,0.0,neutral
then went to see there to that night,0.0,neutral
got up,0.0,neutral
she could go sing and play or was out there,0.0,neutral
got some people,0.0,neutral
and thats where they saw the big,0.0,neutral
its one of the,0.0,neutral
I think hes,0.0,neutral
I dont know if he is the king,0.0,neutral
or he might be just the new king coming there,0.13636363636363635,positive
he was out there,0.0,neutral
he was with her for a while,0.0,neutral
but then she hadta leave,0.0,neutral
and he is worried what happened her,0.0,neutral
but she left,0.0,neutral
and he was worried about that,0.0,neutral
but she did drop one of her shoes,0.0,neutral
so he had that,0.0,neutral
so they went back,0.0,neutral
she was going back her place where she was just n not very happy and working and all that kind of stuff,0.4666666666666666,positive
but her cousins,0.0,neutral
and they put them on there,0.0,neutral
and her feet are huge,0.4000000000000001,positive
so it wasnt gonna work on that,0.0,neutral
but then while theyre there they did he did bring them over to her,0.0,neutral
and it worked perfect on her feet and got in the shoes,1.0,positive
so he knew what it was,0.0,neutral
so he took her back,0.0,neutral
and thats one of the great or the best thing you could ever do,0.9,positive
she went back,0.0,neutral
shes like a queen now,0.0,neutral
so best thing that came on that way,1.0,positive
so enough,0.0,neutral
okay,0.5,positive
you I would take two the bread,0.0,neutral
put it on top of plate,0.5,positive
I got some butter,0.0,neutral
and I really cant say what it was,0.2,positive
its in the,0.0,neutral
well I took one of those out,0.0,neutral
so you take the knife and just lot s,0.0,neutral
so you could flip both sides so comes in the middle there,0.0,neutral
Ill take the knife and go wipe it off put it in the dishes something like that,-0.5,negative
usually get something to drink,-0.25,negative
Coke mostly,0.5,positive
but go sit down on,0.0,neutral
and just in your hands,0.0,neutral
and you got your got the sandwich,0.0,neutral
and should be pretty good,0.475,positive
my speech,0.0,neutral
I think its alot better than what it was,0.5,positive
and Im hoping that it gets better,0.5,positive
actually Im hoping that it gets back to where it was,0.0,neutral
yes but to be honest with you I if what youre asking is I think that I didnt exactly understand what had all happened youknow,0.425,positive
and I realize now that my wife and kids and even friends and alot of it,0.0,neutral
they can talk to me now and tell me that some things I was saying were kindof funny or werent making sense,0.25,positive
so I guess yeah at that point I guess I did understand,0.0,neutral
but I think I did think that it was just a matter of a very short time before I would remember everything,0.0,neutral
and then I realized later it takes longer than what I thought,0.0,neutral
there I did have some times that I honestly probably cried and got really upset not upset sad,0.10000000000000002,positive
and then but then,0.0,neutral
anyway sorry,-0.5,negative
well most of the time Ive been pretty happy sorry because Im very fortunate that Im still here and have a second time to be alive and be with people that I care about,0.17500000000000002,positive
but its just amazing how something just that fast just changes everything,0.4,positive
I was home when it happened,0.0,neutral
and I it just really hurt,0.2,positive
for me it was on my left side,0.0,neutral
and I just told her I wanted just to lay down,0.0,neutral
but right away I could tell something wasnt right,0.2857142857142857,positive
and then I my wife realized more stuff that was going on,0.0,neutral
and she was able to ask me es quite a few questions,0.5,positive
and after a few questions she could realize I wasnt making sense,0.0,neutral
so I guess thats the answer,0.0,neutral
sure alot,0.5,positive
Im trying to think where to start,0.0,neutral
from the time that I was at the,0.0,neutral
I cant even think what its called,0.0,neutral
where was I at,0.0,neutral
after the stroke happened at first,0.25,positive
yeah icu and then the,0.0,neutral
did it,0.0,neutral
where I was for awhile,0.0,neutral
yeah they had some people trying to help me and talk with me,0.0,neutral
yeah rehab thats the one,0.0,neutral
its hard for me to answer when I cant think how to say it,-0.2916666666666667,negative
rehab,0.0,neutral
and they were helping me,0.0,neutral
and they were very kind,0.6,positive
and my wife was wonderful,1.0,positive
and they were just telling me things that gave me it gave me alotof hope that they realized I was pretty much I was alittle weak,0.025000000000000005,positive
but I was physically able to walk around and do alot,0.5,positive
and that remember I told yesterday I could remember alotof like well how to play a guitar and kindof singing,0.0,neutral
although I guess you would know how this stuff means,-0.3125,negative
but with singing I was able to sing along what the sound was,0.45,positive
but me trying to pronounce how to say a certain thing I get stuck on something,0.21428571428571427,positive
but that gave me alotof hope,0.0,neutral
and then I got back home,0.0,neutral
and Ive worked with a whole lot of things,0.2,positive
Ill show you one of them,-0.5,negative
xxx,0.0,neutral
here it is,0.0,neutral
one of these things,0.0,neutral
so not every day but for alotof days I just go back,0.0,neutral
and I look at this,0.0,neutral
and I started going backwards just to try to read it,0.0,neutral
youknow dog and cat,0.0,neutral
so theres a whole bunch of these things that they had,0.2,positive
and then some of those in the other room that I cant always get a hold of but I managed to get a hold of these,0.0,neutral
I usually I can usually get them,-0.25,negative
and even the ones if I get stuck on something I would write something behind it to remind me of something,-0.4,negative
and when I started playing,0.0,neutral
is it okay if I keep blabbing for a minute,0.5,positive
this is actually I guess my wife can tell me I kinda blab,0.0,neutral
so I dont mean to be that way,-0.3125,negative
but youknow I guess she realized soon,0.0,neutral
and I think I realized that I really wanted to perform and play guitar and saxophone and sing,0.2,positive
and after what I was already going through I realized that I hoped that I always felt hopefully kindness I hope with older people,0.16666666666666666,positive
and then it made me think more about that after something I was going through,0.0,neutral
and I really wanted to just sing,0.2,positive
I realized that I missed that,0.0,neutral
so we were talking about me doing that,0.0,neutral
and then we realized that somehow with my wife and my sister had been through so many other shows I was supposed to play just to tell them what had happened,0.5,positive
somehow one of them got missed,0.0,neutral
and so it was about a month I guess later,0.0,neutral
yeah July,0.0,neutral
one well Im forgot to say it,0.0,neutral
bottom line is one of them called not long before,-0.05,negative
ohmygosh youknow we didnt tell him s,0.0,neutral
and so I still said,0.0,neutral
so I worked really hard at my house all day for a long time going through all these songs,-0.17083333333333334,negative
and I did it,0.0,neutral
and I was nervous,0.0,neutral
but anyway the bottom line is I was able to just to start doing it again,0.5,positive
and I did a whole lot of shows again,0.2,positive
and I think that really helped me because it started remembering and alotof that,0.2,positive
so I guess thats the answer to alotof it,0.0,neutral
yeah and I was feeling so good,0.7,positive
I musta done a hundred shows at least,-0.3,negative
she could tell you,0.0,neutral
there was a ton of them I did,0.0,neutral
and pretty much not having any problems,0.225,positive
but then one day I was telling you yesterday I was gonna start playing and I just started trying to sing,0.0,neutral
and I was singing all not making sense,0.0,neutral
and that just destroyed me,0.0,neutral
Imean I just that was almost worse than what had happened originally because I was back,-0.2,negative
and then that happened and the next thing I knew were going to the hospital,0.0,neutral
and I just couldnt believe it,0.0,neutral
I just said,0.0,neutral
and that was probably the worst,-1.0,negative
but then came back around again,0.0,neutral
so I was doing better again,0.5,positive
and then allofasudden Covid came in,0.0,neutral
so since its been so many weird things in my life becauseof just trying to go through life again remembering what is going on and what happened and how to talk and everything,0.0,neutral
and then thats come along,0.0,neutral
and its just every were all going through that,0.0,neutral
kindof figure out whats all gonna happen,0.0,neutral
and how are people and etcetera and,0.0,neutral
so yeah its been really crazy,-0.6,negative
ohmygosh so many,0.5,positive
I dont know where to start with that,0.0,neutral
I can only tell just the one huh,0.0,neutral
well I would talk about my wife and I getting married,0.25,positive
I guess thats pretty obvious that I would say that,0.125,positive
gosh Imean Im trying to think if I should say anything more than that or talk about that more,0.0,neutral
I got I forgot a little what you asked me,-0.1875,negative
but this might be part of it too,0.0,neutral
we got to go to where we useta go every year,0.0,neutral
up to up north from us which is up by Wisconsin,0.0,neutral
FirstnameT my wife,0.0,neutral
youknow I wasnt able to actually I used to always be the one that kindof was the ke main ke driver,0.2222222222222222,positive
and so ofcourse she youknow I knew that I couldnt we werent going to do that especially with our kids with me driving,0.0,neutral
so she did,0.0,neutral
but going there again was a really wonderful time,1.0,positive
it really reminded me of alot of places,0.2,positive
because we usually would go in the same places,-0.25,negative
and so that sortof is a long thinking about,-0.05,negative
I just felt kindof,0.0,neutral
we married there,0.25,positive
so I guess I dont know,0.0,neutral
I dont think Im really answering what you asked me,0.2,positive
just like happy times of just one happy time,0.8,positive
yes I would love to,0.5,positive
well first of all were just friends,0.25,positive
we got to know each other from other friends we would all hang out with at church,0.0,neutral
and I was really interested in her,0.25,positive
but I took a long time,-0.05,negative
and finally I mentioned about if we could go out,0.0,neutral
and she said yes which is wonderful,1.0,positive
we went out,0.0,neutral
one of the happiest,0.0,neutral
the that first date was just amazing,0.42500000000000004,positive
I felt like I was this younger person maybe like sixteen seventeen eighteen type of,0.0,neutral
and we just went out to see a movie,0.0,neutral
and then we just talked for a long time,-0.05,negative
and I told her good night and drove home,0.7,positive
and that was incredible,0.9,positive
and so we started going out,0.0,neutral
and when we got married it was such a happy time,0.525,positive
I remember I went it didnt right away go,0.2857142857142857,positive
before we got married that last night for,0.125,positive
but I did,0.0,neutral
and I woke up,0.0,neutral
and I was really happy,0.8,positive
and I was looking fairly forward to it,0.7,positive
felt alotof peace,0.0,neutral
and so we had a pretty special wedding that we had done,0.3035714285714286,positive
and the way we did it was that youknow I didnt get to see her how she was looking when she walked out,0.0,neutral
and I was standing way back,0.0,neutral
and I saw her coming,0.0,neutral
sorry,-0.5,negative
its nothing sad I was just thinking of something happy kinda,0.15000000000000002,positive
but I cried because she was coming orry with her dad,0.0,neutral
and that was amazing,0.6000000000000001,positive
and we had a fantastic wedding there,0.4,positive
and anyway the whole time it was happy,0.5,positive
I dont know why I cried sorry,-0.5,negative
I think I might have thought of becauseof FirstnameTs ke mom who had passed away a year and a half ago,-0.16666666666666666,negative
so I think that kinda got me,0.0,neutral
but everything else was really happy,0.8,positive
ohboy,0.0,neutral
well in this case its a guy a young boy,0.1,positive
and hes got a,0.0,neutral
oh what do you call those things,0.0,neutral
things that you,0.0,neutral
see now I get stuck on,0.0,neutral
I owe,0.0,neutral
totally I cant think what thats called,0.0,neutral
bouncing go,0.0,neutral
ohno,0.0,neutral
I Ill get that,-0.5,negative
do I have much time because I can think of that,0.2,positive
is there a timing on it,0.0,neutral
okay I hope thats okay and thats doesnt drive you crazy,0.13333333333333333,positive
youre like,0.0,neutral
Ive got this,0.0,neutral
its oh what do you call that,0.0,neutral
mom the moms go with,0.0,neutral
oh Im stuck on something really obvious,0.0,neutral
but anyway hes gonna hes taking it and using his foot,0.0,neutral
and as he does hits it alittle too hard into the I guess the right,-0.0029761904761904934,negative
and its going right toward a persons house,0.2857142857142857,positive
and oops looks like in number three you can see that it actually broke there,0.0,neutral
and theres this persons probably somebodys dad just sitting there,0.0,neutral
it looks like he mighta been reading or something,0.0,neutral
Im not sure about that,0.5,positive
ke ohmygosh got alittle startled,0.0,neutral
now hes looking down at the fourth one,0.0,neutral
and he can look back there and see what happened,0.0,neutral
and then probably can see behind who that probably was I would assume back there,-0.2,negative
so thats my answer to that question,0.0,neutral
okay,0.5,positive
on the first one xxx on the first one there is a person,0.25,positive
this is a xxx I guess,0.0,neutral
and yes which is like sorry which is like mother,-0.5,negative
and it looks like to me like she is telling him that he should take a,0.0,neutral
its going to be the hard when we hadta think what thats called,-0.2916666666666667,negative
to not get wet,-0.1,negative
like when you go singing in the rain just singing in the rain,0.0,neutral
stuck on what thats called,0.0,neutral
but I know what it is,0.0,neutral
and so she it looks like hes going like,0.0,neutral
and the though the second one it looks like hes oh like shes,0.0,neutral
oh I see what happened,0.0,neutral
shes looking a little bit upset like,-0.1875,negative
and then the third one hes now outside,0.0,neutral
and boyco guess what happened,0.0,neutral
now its hes getting soaked,0.0,neutral
and the fourth one he turns around to run back to the house,0.0,neutral
yes and she does look a little bit upset,-0.1875,negative
and hes looking kindof like,0.0,neutral
and hes soaked,0.0,neutral
and now she has the other thing I cant think of what its called around him to keep not getting wet,-0.1,negative
thats pretty much what I have,0.225,positive
okay so first Im going to look at what I see,0.375,positive
and then theres alot going on there in there,0.0,neutral
okay,0.5,positive
there is a,0.0,neutral
okay,0.5,positive
I see its a tree,0.0,neutral
there is a man standing outside or up high with the tree,0.08,positive
theres a dog,0.0,neutral
cant help it,0.0,neutral
I always notice ke dogs and cats,0.0,neutral
theres a dog at the bottom under there looking up,0.0,neutral
kindof looks like its barking,0.0,neutral
probably saying something like,0.0,neutral
and theres a cat just sortof hanging out,0.0,neutral
oh I see,0.0,neutral
and then are both under the cator at the bottom of the cat or whatever is a young girl whos probably trying to help with the cat,0.1,positive
interesting enough there is a,0.25,positive
what is that called,0.0,neutral
ohno,0.0,neutral
I can point to it,0.0,neutral
but I cant say it,0.0,neutral
there is a thing that which the young girl could take with the man,0.1,positive
and he could walk down there,0.0,neutral
cant think of what its called,0.0,neutral
okay,0.5,positive
on the right see is a,0.2857142857142857,positive
crud I forgot what thats called,0.0,neutral
Ill skip that one,-0.5,negative
at the bottom there we do see there is a acouple guys a person people who are gonna probably help him,0.0,neutral
the which forgot what thats called too,0.0,neutral
like a,0.0,neutral
I cant say it,0.0,neutral
with a,0.0,neutral
I got it,0.0,neutral
with a fire person whos gonna come and probably help him up there,0.0,neutral
thats what Ive got,0.0,neutral
okay,0.5,positive
should be interesting with me trying to remember how to say the story of Cinderella,0.5,positive
but Cinderella starts with she was had a wonderful mom and also dad father and mother,1.0,positive
and they were loving and kind,0.6,positive
and she was too,0.0,neutral
and something happened which alot lot of,0.0,neutral
and that was her sorry her ke mother,-0.5,negative
so her dad her father met this other woman and decided to hed like to have him and her get married,0.25,positive
and as I always watched it probably most of us seeing that would go,0.0,neutral
but he did,0.0,neutral
and that person had a couple like sorry acouple ke daughters that she owned,-0.5,negative
and its showing that theyre all very mean not only to Cinderella but even to themself,-0.3125,negative
they just theyre just very all they think about is themself,0.0,neutral
and the mother is just interested in trying to make alotof money when she gets married,0.25,positive
so they realize that Cinderella is just is a very beautiful person,0.85,positive
Imean shes very pretty and beautiful,0.55,positive
but shes inside shes just a really sweet person who cares about people,0.35,positive
so the oh I think its called stepmother,0.0,neutral
I think thats what its called,0.0,neutral
realizes they need to she needs to keep Cinderella just only doing working with her daughters,0.0,neutral
and so Cinderellas life changed from going through a very happy wonderful life to being what could be a terrible life because all that shes m,0.26666666666666666,positive
but yet during that time Cinderella still stays somehow basically happy at least for the most part and just doing alotof lovely things in taking care of them,0.3333333333333333,positive
and so around that time the prince,0.0,neutral
let me see,0.0,neutral
his dad,0.0,neutral
I cant think of what thats called,0.0,neutral
wanted to say that they needed to find for the princess who would be the fairest woman of them all,0.0,neutral
who would be just a lovely ke a girl,0.5,positive
and so they have this ke ball,0.0,neutral
and so at first we saw in the pictures there a moment ago that Cinderella was a happy wow could I ever do something like that youknow,0.38333333333333336,positive
but they showed that the other two stepmothers,0.0,neutral
and that their mom,0.0,neutral
and theyre excited that they can maybe be the one thats chosen,0.375,positive
woo this is hard,-0.2916666666666667,negative
but the mom realizes,0.0,neutral
so Cinderella had started to get her outfit ready,0.2,positive
and again I always liked that part of the movie as I recall because I liked how the little animals horse even helping her because everything loved her because she was so wonderful,0.5425,positive
so they made is made her beautiful thing,0.85,positive
but then the stepmother got where she couldnt go,0.0,neutral
and so then Cinderella was really crying,0.2,positive
as I remember thats the first part of the movie that really shows Cinderella understandably being heartbroken,0.225,positive
and youknow how could they not even let me do anything,0.0,neutral
