text,Lexical_Density
baby goes for a swim in the fish tank,44.44444444444444
Carl decides now its time to really have fun and play some music,15.384615384615385
so they dance around the living room,42.857142857142854
then it seems babys getting hungry,16.666666666666664
so they go to the refrigerator to see what they have,45.45454545454545
Carl finds a some bread and butter,28.57142857142857
thinks that they can make him a sandwich,62.5
then he finds some grapes,40.0
a little chocolate milk would go good with that,44.44444444444444
maybe a cookie for dessert,40.0
after lunch in a nice mess they go upstairs to the bathroom and take a nice warm bath,38.88888888888889
Carl soaps up the washcloth,40.0
cleans baby of all the peanut butter and jelly and chocolate,27.27272727272727
and he dries him off with a blow dryer,55.55555555555556
gets him back in his crib,50.0
runs downstairs,0.0
cleans up the food mess,40.0
licks up the the milk,60.0
looks out the window to see if moms coming yet,30.0
coast is still clear,25.0
so he goes to make the bed,28.57142857142857
puts the powder away,25.0
just in time,33.33333333333333
when he looks out the door the window again here comes mom right up the sidewalk,43.75
goes into the babys room,40.0
babys nice safe and sound in the crib,25.0
he lays down and in comes mom,42.857142857142854
good dog Carl,0.0
okay,0.0
www,0.0
gotta try and remember what I did do,33.33333333333333
oh what in the heck did I do for Christmas,60.0
wow,0.0
I usually go home to Michigan but,28.57142857142857
can I make it up,80.0
I must have stayed home this year,57.14285714285714
well say lets see well say Fourth of July,11.11111111111111
well do Fourth of July,20.0
okay,0.0
alright,0.0
yes,0.0
for the Fourth of July I went to Tempe Town Lake,45.45454545454545
and went with my friend Tamra,33.33333333333333
and we laid out a blanket so we could sit and watch the fireworks when the sun went down,52.63157894736842
in the meantime we brought some glowsticks,57.14285714285714
for glowstick bracelets to put on our wrists and to give to some of the kids,43.75
so we bought probably a dozen of them,50.0
or maybe two two each and gave the rest away to some of the kids around us,47.05882352941176
the kids really enjoyed it,40.0
we watched alot of the kids playing around,37.5
people with their dogs,50.0
once the fireworks started we stayed for a little while and watched the fireworks,35.714285714285715
we left before they ended sothat we could avoid traffic,60.0
once we got down to our car,71.42857142857143
I like to take pictures so I decided to stay until the end to see if I could get any good photos of the fireworks,40.0
and I ended up with a few good ones,44.44444444444444
so I got to post them on on my website,50.0
and that was it,75.0
then we went home still avoiding traffic,14.285714285714285
last weekend I worked,25.0
oh,0.0
yes,0.0
last weekend,0.0
actually last weekend I worked at Fl One Race Factory,20.0
and then I went on Sunday to Chuck El Cheese with my boyfriend and his son Ashton,35.294117647058826
and I played my favorite game Skeeball,28.57142857142857
nope,0.0
my last,50.0
okay,0.0
my last vacation I went to Henderson Arizona and went camping with my boyfriend and my best friend,33.33333333333333
we went bike riding,25.0
we went and took pictures by the lake,37.5
we went fishing,33.33333333333333
we cooked amazing ribs,25.0
had some hot chocolate and some smores by the fire,40.0
the weather was great,50.0
a little overcast but nice and comfortable,14.285714285714285
wasnt hot,33.33333333333333
and we just checked out alot of the nature,44.44444444444444
alot of the little critters that are up there,44.44444444444444
it was first time Ive ever seen an elk,50.0
so that was my last vacation,50.0
okay,0.0
www,0.0
okay,0.0
lets see,0.0
it was a warm summer day so the Smith family decided to go out go out by the lake and enjoy the beautiful afternoon,41.66666666666667
mom and dad set up a picnic,28.57142857142857
Charlie flew a kite with the dog Jake,37.5
and Sara decided to build a sand castle by the lake,27.27272727272727
and grandpa decided to go fishing,0.0
the family had a wonderful afternoon,33.33333333333333
and the neighbors mister and missus Robinson sailed by on their boat,33.33333333333333
everyone was having a great afternoon,50.0
and that was the best day of the summer,55.55555555555556
just say what I what I think,57.14285714285714
www,0.0
okay,0.0
Mary yells at George that shes tired of him not helping with the housework and so shes going to stay with her sister,44.0
theyre both angry,50.0
Mary slams the door behind her,50.0
and George is all frustrated,40.0
doesnt know what to do,33.33333333333333
doesnt know if shes serious,42.857142857142854
will she come back,50.0
then the door opens,25.0
Mary looks looks looks distraught,0.0
George is glad shes back,33.33333333333333
goes up to hug her,60.0
she feels better,33.33333333333333
that hes glad that shes back,50.0
and everything is well,50.0
whatd she do,50.0
hit the tree,33.33333333333333
oh she hit the tree,40.0
I guess hes not well,33.33333333333333
www,0.0
www,0.0
,0.0
www,0.0
okay,0.0
it was Robbies fourth birthday,40.0
and so mom made him a big giant cake and invited all the neighborhood children over to celebrate his birthday,30.0
she had the cake out in the living room ready to go for when the guests arrive,47.05882352941176
when she goes out front to answer the door when the guests are arriving she sees that the dog had eaten part of the cake and there were icing footprints all over the carpet,44.11764705882353
mom is yelling at the dog as the company comes in and sees that the cake is destroyed and the dog is hiding under the couch and the mom has a oo broom trying to get him out,44.73684210526316
they get it all cleaned up cut the cake in half and they all enjoy cake,50.0
www,0.0
oh yeah,0.0
a candle fell off,50.0
he was five,66.66666666666666
good thing I didnt put four on there,33.33333333333333
I would have gotten it wrong,66.66666666666666
alright,0.0
www,0.0
alright,0.0
farmer Bill is by the road planting a tree when he sees a couple drive by,50.0
they say hello and ask him for directions to where theyre going,53.84615384615385
the farmer tells them which way to go,37.5
and they say thankyou and drive off,28.57142857142857
the farmer starts to plant the tree starts planting digging a hole to plant the tree,25.0
and then the couple comes back around,14.285714285714285
and they yell at him,60.0
saying that they just went around in one big circle,30.0
and that they he gave them the wrong directions,55.55555555555556
www,0.0
www,0.0
okay,0.0
the little girl is outside playing on her tricycle when she hears her cat meowing,46.666666666666664
she looks around and she sees the cat up in the tree,50.0
and the cat is you can tell that she can tell the cat is scared and cant get outof the tree,50.0
so she goes to get her father,28.57142857142857
and tells him to get the cat from the tree,40.0
he climbs the tree to go get the cat,33.33333333333333
and then he gets stuck,20.0
and the dog is barking at the dad to get outof the tree,38.46153846153847
and he cant get the dad down,50.0
so meanwhile mom calls the fire department while the cat and the dad are stuck in the tree,38.88888888888889
the little girl is trying to reach the cat and the dog is trying to reach the dad,33.33333333333333
and just in time the fire department pulls up with their ladder and gets everyone outof the tree,38.88888888888889
www,0.0
I think I forgot the whole dog chasing the cat thing,36.36363636363637
www,0.0
okay,0.0
you get two slices of bread a jar of peanut butter and a jar of jelly,37.5
you lay the slices flat on a plate,50.0
and you put peanut butter on both sides,37.5
and then you smear some jelly on both sides,44.44444444444444
you put the two slices together,33.33333333333333
and cut it in half and eat it,37.5
okay,0.0
dig a small hole in the soil,42.857142857142854
then you take the flower outof the container,37.5
put it in the hole,60.0
put the dirt that you scooped outof the hole in around the flower,53.84615384615385
pack it in nice and tight,33.33333333333333
and then water it so itll grow,50.0
okay,0.0
when I was nine years old I started to lose weight and was very thirsty all the time and waking up in the middle of the night to get something to drink and to use the restroom,37.83783783783784
so my mother was worried,40.0
and diabetes runs in her family very heavily,25.0
so she knew the symptoms,40.0
and had my aunts test my blood sugar with her her machine,50.0
and when they tested my blood sugar it was three hundred and forty two,35.714285714285715
so they hadta take me to the hospital and I was diagnosed with Type One diabetes,43.75
possibly,0.0
yes,0.0
Im sure we all have,50.0
okay,0.0
I guess the person Im thinking of just had a hard time expressing what they were trying to say,50.0
so I would just try to listen,28.57142857142857
and maybe try to use words to help encourage them to be able to tell the tell their story,21.052631578947366
or tell me what they wanted to tell me,44.44444444444444
no,0.0
I ask alotof questions I guess if somebody has a hard time communicating,38.46153846153847
so asking questions,0.0
yes,0.0
hold on,50.0
let me think of what story I wanna tell you then,54.54545454545454
lets see,0.0
okay,0.0
okay,0.0
one time I was at home by myself,62.5
and this is when I lived in Michigan so they had tornadoes there,53.84615384615385
and the tornado alarms went off,33.33333333333333
and my mom called me and told me to get in the basement with the dog,43.75
and to flip the couch over and to stay under the couch,25.0
and I did for about forty minutes,28.57142857142857
and it was scary,50.0
my mother finally came home,20.0
and the sirens went off,40.0
so,0.0
no,0.0
alright,0.0
www,0.0
okay,0.0
mhm,0.0
a woman had gotten stuck in flood waters in Arizona and she couldnt get out,43.75
she was hanging onto a tree limb,57.14285714285714
so one of the lice policemen who were helping with the rescue decide to have them tie a strap on him so he could swim out to her and rescue her,54.83870967741935
he got to the he got to the girl,66.66666666666666
grabbed onto the tree,50.0
and held her as tight as he could so she wouldnt slip loose in the flood waters,44.44444444444444
and the the rest of his team pulled him in by the rope,61.53846153846154
www,0.0
,0.0
www,0.0
okay,0.0
Jimmy was outside kicking his soccer ball,28.57142857142857
and then it went through the front window of his house where dad was sitting watching tv,41.17647058823529
it the ball came through the window,57.14285714285714
broke the window,33.33333333333333
hit the lamp and broke the lamp,28.57142857142857
and scared dad right outof his chair,14.285714285714285
he looked out the window and saw Jimmy standing there looking upset,25.0
dad said,0.0
its okay Jimmy,33.33333333333333
we can fix it,75.0
but youll just hafta pay it off by mowing the lawn,50.0
www,0.0
okay,0.0
as Tylers leaving out the door to go to school his mom says,38.46153846153847
Tyler you better take your umbrella,33.33333333333333
Tyler says,0.0
Mom I dont need no umbrella,42.857142857142854
its nice outside,33.33333333333333
so Tyler starts walking to school and here comes the rain,18.181818181818183
it starts to rain,25.0
hes like,66.66666666666666
ohno its raining,33.33333333333333
and he runs back home,20.0
comes into the door dripping wet,33.33333333333333
moms like,50.0
I told you Jimmy now take your umbrella er Tyler take your umbrella,30.76923076923077
so Tyler takes his umbrella and starts his way back to school with his umbrella in the rain,38.88888888888889
okay,0.0
www,0.0
okay,0.0
yep,0.0
I think so,33.33333333333333
okay,0.0
when Cinderella was a child her father had remarried after her mother had passed away,60.0
and her new stepmother,25.0
the as they got old the stepsisters became meaner and meaner to Cinderella making her do all the household chores and doing everything for them,44.0
Cinderella had no life of her own throat so spent alotof time with the farm animals telling them stories of how she would like to meet PrinceCharming,37.03703703703704
then one day it was announced that PrinceCharming would be holding a ball to try to find a wife,36.84210526315789
so Cinderella got exciting ink excited saying she would go to the ball and make a beautiful dress and meet PrinceCharming,23.809523809523807
at the same time the stepsisters were getting ready for the ball also,46.15384615384615
talking of how they would marry PrinceCharming and leave a live a wonderful with him too,50.0
throat so the night of the ball Cinderella puts on the beautiful pink dress she had made put on some jewelry and did her hair and was walking out when the stepsisters said,45.45454545454545
where do you think youre going,71.42857142857143
and Cinderella says,0.0
Im going to the ball,66.66666666666666
and they ripped her dress to pieces and tore her jewelry off and messed up her hair so she couldnt go to the ball,48.0
as they laughed and walked out the door and headed to the ball without her,53.333333333333336
Cinderella was so upset that she couldnt go to the ball any longer,42.857142857142854
and she sat outside and cried,16.666666666666664
allofasudden a fairy godmother came along and said,25.0
what are you crying for,80.0
and she said,33.33333333333333
I can no longer go to the ball,50.0
my dress is all torn and I have nothing else to wear,41.66666666666667
and the fairy godmother said,20.0
ohdear,0.0
let me take care of that for you,62.5
and with the wave of her wand she gave Cinderella a beautiful dress and her hair was all in a beautiful hairdo and she has some beautiful glass slippers,44.827586206896555
and Cinderella said,0.0
thankyou fairy godmother,0.0
but now how will I get there,42.857142857142854
and so the fairy godmother says,16.666666666666664
well heres a coach for you to take you to the ball,50.0
but you hafta leave at midnight or itll turn into a pumpkin,46.15384615384615
so Cinderella says,0.0
oh no problem,33.33333333333333
Ill be home by midnight,40.0
thankyou so much,0.0
so off to the ball she goes in her in her carriage and her beautiful dress and her glass slippers,50.0
Cinderella gets to the ball and is in awe of how beautiful it is,57.14285714285714
and she sees PrinceCharming,25.0
and PrinceCharming sees her immediately and comes over to her and asks her to dance,33.33333333333333
and so they they dance for hours,42.857142857142854
and then Cinderella hears a clock strike midnight and she gets worried,16.666666666666664
and says,0.0
oh no I hafta leave,20.0
and she immediately runs out the door,42.857142857142854
and as shes running to the to the carriage she loses one of her slippers and doesnt have time to go grab it,48.0
so she jumps in the carriage and the carriage takes her off off into the distance,56.25
leaving PrinceCharming to wonder who the beautiful woman was,33.33333333333333
so when Cinderellas home all she can dream about is her night at the ball and how wonderful it was,60.0
and in the meantime PrinceCharming is wondering who this beautiful woman was and how hes gonna find her,50.0
and realizes he can take the glass slipper and find find out who it fits and that will be his girl,47.61904761904761
so he sends his assistant off to the village to try the shoes on on all the women to see if he can find her for him,59.25925925925925
when he gets to Cinderellas house the stepsisters had heard the story of them coming to try the slipper on all the women,52.17391304347826
so theyre convinced that they will fit one of them will fit into the slipper,56.25
when the man comes into the house and the shoe doesnt fit the two stepsisters he sees Cinderella and says,38.095238095238095
you havent tried the shoe on yet,50.0
and the stepmother says,25.0
oh that wont fit her anyhow,42.857142857142854
and the man says,25.0
well we hafta atleast try,20.0
so he walks over to her with the slipper on the pillow,66.66666666666666
and as hes walking over the stepmother tries to trip him,50.0
and the shoe flies in the air,42.857142857142854
and Cinderellas foots sticking out,20.0
and it slides right onto her foot and fits perfectly,30.0
and thats when they realize that Cinderella is the woman that PrinceCharming is looking for,56.25
and they take her to the castle and live happily ever after,41.66666666666667
me to show you the book and show you the,50.0
okay,0.0
alright,0.0
Im not sure why,40.0
the mother decides she hasta run to the store,44.44444444444444
and she leaves her dog Carl in charge with the one year old baby,35.714285714285715
Carl decides to wait for the mom to leave so the coast is clear,35.714285714285715
now she can go and get the baby,37.5
and their adventures begin,25.0
they go into her bedroom and they get to jump and play all over the bed,37.5
go through her makeup and jewelry,33.33333333333333
then its a great idea to go down the laundry chute,36.36363636363637
Carl runs down to get her in the basement,44.44444444444444
they run into the living room,50.0
baby decides to get into the water but the dog saves her,33.33333333333333
they turn on the music,60.0
they start to dance,25.0
now theyre hungry and they need a snack,33.33333333333333
so Carl gets out the bread and the butter,33.33333333333333
and they have grapes chocolate syrup with the milk and cookies,27.27272727272727
and then Carl decides to look at the time,22.22222222222222
mother must be coming back soon,33.33333333333333
okay got to take the kid up for the bath,40.0
gets her all cleaned up,60.0
i dried put back into the the crib,50.0
and Carl goes and cleans up the whole house,22.22222222222222
the kitchen,50.0
then the bed hasta be made,50.0
the makeup hasta be put back,33.33333333333333
hes checking out when moms coming back,50.0
and she comes back,25.0
oops wait,0.0
and she sees that the moms coming back and the babys in the bed as if nothing ever happened,47.368421052631575
and very proud of the dog,33.33333333333333
,0.0
no,0.0
okay,0.0
Im going to get the bread out,50.0
open up the bread the container of bread,50.0
get two pieces of bread out,33.33333333333333
get a knife,33.33333333333333
get the peanut butter and jam,16.666666666666664
spread some peanut butter on the first bread,37.5
spread spread some jam on the second bread,37.5
and you slap them together,40.0
and theres your peanut butter and jelly sandwich,22.22222222222222
well you can buy the plant,50.0
then you can get a shovel,50.0
dig into the dirt,50.0
make a hole,33.33333333333333
fill it up a little bit with water,50.0
put the plant inside,50.0
fill it up with dirt,60.0
and water it,33.33333333333333
a couple decides to go for a drive one day and they were looking at a map and they get lost,42.857142857142854
they stop stop at the side of a farmer whos going to plant a tree and ask him for directions,47.61904761904761
he tells them where to go,50.0
and they take off and finish their trip,37.5
thats about it,75.0
the couple was fighting,50.0
she was very angry with her husband,57.14285714285714
she said she had enough,40.0
packed up her belongings,50.0
said she was leaving,50.0
left the house,33.33333333333333
and he was rrib he felt horrible for everything he said,54.54545454545454
and so did she apparently,20.0
she came back,33.33333333333333
wanted to work things out,20.0
started crying and they apologized,20.0
and theyre together,25.0
theres a little girl riding on her bike,44.44444444444444
and as she noticed there was a cat caught up in the tree,53.84615384615385
she went back home,25.0
ran and got her father to help get this cat outof the tree,23.076923076923077
he decided to be the hero himself and got stuck in the tree,46.15384615384615
now they have the dog trying to bark at the n at his owner to come down from the tree,45.0
and they had someone hadta run and call the fire department to rescue both the father and the cat,31.57894736842105
they both are rescued,75.0
and they all were safe and sound,42.857142857142854
it was little Sebastians tenth r ninth birthday and friends and family were coming over to celebrate his birthday,26.31578947368421
mom had spent alotof time making that cake,25.0
but Sunook their Siberian husky decided to jump up on the table and take a bite of the cake while the mother and Sebastian were greeting their guests coming to the house,40.625
the mother was furious and was beating Sunook with a broom laughs,41.66666666666667
he was in the dog house for the rest of the night,66.66666666666666
couldnt come to the party,50.0
they still celebrated,33.33333333333333
cut off half that cake,60.0
and he still ate the rest of the cake laughs,40.0
my last vacation,33.33333333333333
I went to Disneyland in July with my boyfriend and his daughter who is eleven years old,47.05882352941176
we were only sposta go for one day,37.5
ended up going for three days,33.33333333333333
had a really good time,20.0
really enjoyed it,33.33333333333333
and then and there we ended up going to Huntington Beach,27.27272727272727
and got some boogie boards,20.0
and we went shopping that day,33.33333333333333
and that trip that was that was it,75.0
went to Sedona to see the changing of the leaves,40.0
and then did the breast cancer run on Sunday morning,30.0
and then we did breakfast at The Orange Table,33.33333333333333
and gave my friends dog a bath,28.57142857142857
thats what I did,60.0
this past Christmas,33.33333333333333
I spent it with my boyfriends family,57.14285714285714
theyre Japanese,33.33333333333333
so it was very interesting,40.0
it was my first time spending Christmas with a Japanese family,45.45454545454545
it was very quiet,50.0
theyre not very theyre not not very talkative,20.0
the food was really good,40.0
all different types,33.33333333333333
after I brought a game out I got to loosen up some of the family members to actually have fun,45.0
illness or injury,0.0
I,100.0
ERROR,0.0
I was nineteen,66.66666666666666
I had walking pneumonia,50.0
I had no idea,50.0
there was four girls that I ended up staying with,50.0
one had a purple mohawk,20.0
she was funny,66.66666666666666
and I cant remember their names,42.857142857142854
but I see their faces,40.0
and I was outof I was outof conscious,50.0
and then someone knocked out the door,42.857142857142854
and they were two Mormon missionaries,33.33333333333333
and they went and got someone from their church to get me and take me to the hospital,44.44444444444444
I remember them taking the blanket off,57.14285714285714
and I had a temperature of a hundred and five,40.0
and just by taking the blanket off I was screaming because it was really cold,53.333333333333336
just being taken care for the next three days,33.33333333333333
tons of wires hooked to me,50.0
and I survived walking pneumonia they told me,37.5
,0.0
yes,0.0
oh pull my hair out,20.0
problems,0.0
because you have no idea what whats going on,70.0
you dont know what the problem is and then they blow up at you,60.0
it happens with a few of my girlfriends,62.5
they just dont know how to communicate,37.5
you dont what you did wrong,42.857142857142854
I pretty much hafta lay it on the table,44.44444444444444
and and I cant,40.0
its not like you can speak,66.66666666666666
its its its a frustrating moment,66.66666666666666
frustrating for both parties,50.0
because youre trying to pull eye teeth telling asking them what the problem is,46.666666666666664
and they cant tell you,50.0
thats pretty much it until until I can figure out the problem I hafta keep asking the questions of whats going on,58.333333333333336
same with people at work when theyre upset with something thats not going right,50.0
its its like asking just I just keep asking questions until you get it,50.0
thats I wanna get to the bottom line,55.55555555555556
thats thats about it,66.66666666666666
Im yes,33.33333333333333
frightened and scared,0.0
alright,0.0
and at first I couldnt figure if it was joking or not,46.15384615384615
and then I realized it wasnt joking,37.5
and it was a fight or flight feeling of panic,40.0
and and it became a brawl between two people,33.33333333333333
but I dont think that person would have done anything like that if it alcohol would had not been involved,61.904761904761905
so yeah that was terrifying after you realize,50.0
oh,0.0
the girl fell into rapid waters and was floating down the river,41.66666666666667
and was able to hold onto a branch for awhile til the rescue group came to get her,38.88888888888889
and she was saved,50.0
looks like she was saved,60.0
lets see,0.0
the boy decided to go outside and play soccer,11.11111111111111
was kicking the ball,50.0
ci accidentally kicked it alittle too far to the left,30.0
hit a window,33.33333333333333
broke it,50.0
went into a gentlemans living room,33.33333333333333
broke the lamp,33.33333333333333
the man was upset,50.0
as he went to go to the window found nobody to be there,46.15384615384615
its a mystery of who hit threw the ball,55.55555555555556
,0.0
the day begins with a little boy deciding on going to school hasta go to school,37.5
the mother warns him that it might rain,62.5
oh mom I dont need the umbrella,37.5
and she insists,33.33333333333333
but its okay mom,25.0
I dont need the umbrella,50.0
as the boys walking to school it starts to rain,40.0
and he runs back to the house sopping wet,33.33333333333333
the mother basically says,25.0
I told you so,50.0
heres the umbrella,33.33333333333333
gets the umbrella and goes back to school,25.0
Cinderella was a little girl,40.0
and I dont know the beginning well as,44.44444444444444
I think the father remarried to obj that already had two daughters,33.33333333333333
Im not sure what happened to the father,44.44444444444444
but she was raised by the stepmother with her two daughters,54.54545454545454
and they didnt treat her very nicely at all,30.0
very mean,0.0
the king had wanted to find a wife for the prince and wanted to throw a ball,35.294117647058826
once it was announced the sisters were all excited and Cinderella thought she could go,46.666666666666664
but they were making her do all the chores in the house,58.333333333333336
and then when she got all the chores done she could go,50.0
but there was no none of time,42.857142857142854
the mice I remember the mice helping to make a dress for her,46.15384615384615
I think there were birds that helped to make the dress aswell,33.33333333333333
and a fairy godmother shows up,33.33333333333333
turns a pumpkin into a horse and carriage,37.5
and shes able to make it right on time to the ball,38.46153846153847
she ends up dancing with the prince because he wants to know who this lady is,56.25
the clock strikes midnight,25.0
and she hasta leave,25.0
and as she leaves she leaves a glass slipper,44.44444444444444
and the prince is on a hunt for who had the glass slipper,61.53846153846154
and finally finds her at the house with the stepmother sister and sisters,38.46153846153847
okay when I was seventeen years old after Id a graduated from high school,40.0
I went to Anaheim for a week long conference,44.44444444444444
and while I was there I developed meningitis,50.0
and I couldnt lay my head down on the pillow,54.54545454545454
it it it was excruciating,80.0
youknow the my scalp is very sensitive so I couldnt lay my head down on anything,58.82352941176471
I really didnt know what was wrong with me,60.0
I just thought I had a bad headache,37.5
so I went out to the kitchen and just sat there for about an hour or two,35.294117647058826
it was the middle of the night and didnt really know what to do because I couldnt lay my head down,52.17391304347826
but I was exhausted,50.0
and so I ended up going,33.33333333333333
and there was someone staying in the room with me,60.0
I I told them that I couldnt sleep,66.66666666666666
something was wrong with my head,66.66666666666666
and he was actually a neurologist,50.0
but he ended up giving me some pretty strong pills to help the pain go away,31.25
and it helped through the morning,50.0
but then the next day it continued to hurt,22.22222222222222
so I ended up going to the hospital that evening,50.0
I was actually staying with three doctors,42.857142857142854
so they took me to the the hospital,62.5
and they checked me in,60.0
they did a first did a ec,57.14285714285714
lets see what was it,60.0
a cat,50.0
think it was a cat,60.0
and if I had a tumor or anything near the spinal column that could paralyze me,56.25
so that was fine so they ended up performing the lumbar puncture,50.0
a it was a it was a resident it was a teaching hospital it was UCIrvine,75.0
and he didnt do a very good job at it,45.45454545454545
so the the doctor was watching him took over,55.55555555555556
it was painful,66.66666666666666
but they had given me morphine by this point,55.55555555555556
so I felt much better,20.0
I felt great actually really warm and fuzzy inside,22.22222222222222
and I was still in the emergency room at that point,54.54545454545454
and eventually the next morning got me into my own room,36.36363636363637
and I felt fine by the next day,37.5
but they didnt think I was doing well because I wasnt eating that much,50.0
but when I was seventeen I was only eating one meal a day,46.15384615384615
but they said I they would let me go home if I didnt eat more,50.0
so I hadta eat three meals a day,25.0
and they wanted to monitor me,33.33333333333333
and but I felt great,20.0
and I thought it was ridiculous that they kept me there,54.54545454545454
and they kept me two more days,28.57142857142857
and they performed another lumbar puncture before they would let me go,50.0
and to check my white blood cell count,12.5
and it was pretty much the same as it was before,63.63636363636363
so it didnt show much of an improvement,44.44444444444444
but I felt great,25.0
so they let me go home,33.33333333333333
lets see is it,50.0
my niece and my one of my nieces one of my nephews had a speech delay,43.75
it was it was mainly with phonation,71.42857142857143
just problems with mainly with,40.0
lets see what was it,60.0
I think it was the sl hl sound,50.0
and I think both of them had that same problem and a couple of others youknow problems with liquids,42.10526315789473
but thats not a big problem,28.57142857142857
youknow you develop later,25.0
I I actually did work with one of my nieces in regards to that,64.28571428571429
she was very responsive,50.0
but it it wasnt that big of a difficulty,50.0
youknow we could just I could still understand her for the most part,53.84615384615385
wasnt a big problem,40.0
is there anything else I should tell you about,77.77777777777779
okay,0.0
yes,0.0
I was going to go visit my great uncle my moms uncle in Iowa,35.714285714285715
and I was with my sister,66.66666666666666
we were taking the Greyhound from Nebraska up to Iowa,60.0
and we were there at one of the Greyhound stations,50.0
and my sister wanted to go to grab a bite to eat while it was it was a rest stop there and she wanted to go grab a bite to eat,32.25806451612903
the bus driver said to hurry,16.666666666666664
and he ended up leaving without us,57.14285714285714
and we were stuck in some place,57.14285714285714
I had no clue where we were,71.42857142857143
I was only nine,50.0
and I was very scared,40.0
and we tried to chase after the bus,37.5
and it wouldnt stop,40.0
and my sister was kindof panicking,33.33333333333333
she was like fourteen or fifteen and I was nine,40.0
but then my my my great aunt pulled up ke right then,33.33333333333333
she was worried,66.66666666666666
she hadnt seen us yet,50.0
so and it was only like ten minutes later,22.22222222222222
so I was fine,50.0
okay,0.0
okay,0.0
one day a girl decided to go on hike through a riverbed which was very dry at that time as it was Arizona,47.82608695652174
then there happened to be a flash flood,37.5
and as she walked she was walking this flood roared down through the riverbed and caught her,52.94117647058824
and she incapable of youknow swimming to the shore or anything,45.45454545454545
and she was panicking and was very frightened and didnt know what to do,33.33333333333333
eventually she the the the the the water brought her to a tree limb where she was able to grab on,61.904761904761905
and she was screaming for help,50.0
and some people nearby heard her and called nineoneone for a rescue team to come and fetch her outof the water,28.57142857142857
and a little while later they arrived,28.57142857142857
and the man was wearing a vest,42.857142857142854
and he was tied on to the tree limb,55.55555555555556
and he had a belt attached to her,50.0
and he climbed down the tree limb attached her to the belt and pulled her out to safety,50.0
and she knew not to walk in riverbeds before flash floods,27.27272727272727
okay,0.0
one day Tommy decided to go play soccer out in the field behind his house,33.33333333333333
and he tried to kick the ball as hard as he could,41.66666666666667
and the ball flew very far right through his living room window where his dad was sitting watching television,31.57894736842105
the ball went through the window and also broke the lamp,36.36363636363637
the father picked up the ball looked out the window and saw his son,42.857142857142854
the father called the boy in and grounded him for a week,50.0
one day Tommy was preparing to go to school,22.22222222222222
the mother said it was going to rain that day and insisted that he take an umbrella,41.17647058823529
Tommy said,0.0
no umbrellas are for sissies,60.0
and he left,33.33333333333333
the mother was not happy,40.0
but he left anyways,25.0
on his way to school it began to pour down so much that he hadta run home to get that umbrella,38.095238095238095
when he arrived at home he was sopping wet,55.55555555555556
and his mother scolded him for not taking her advice in the first place,42.857142857142854
then Tommy took the umbrella and walked back to school,20.0
Cinderella was a little girl,40.0
her mother had passed away,60.0
and her father ended up remarrying a woman who had two daughters,33.33333333333333
the this woman and her two daughters,42.857142857142854
well eventually Cinderellas father also passed away,14.285714285714285
and she was left with her stepsisters and stepmother,44.44444444444444
her stepmother and stepsisters were very cruel to her and made her their servant basically,40.0
and everyone they were very cruel to her,62.5
and she lived a very meager life,28.57142857142857
and but she was friends with all the animals,55.55555555555556
the animals were the people she got along with people she could talk to or the the creatures that she could talk to,65.21739130434783
and then one day the there was a prince in that country,41.66666666666667
and they were gonna hold a ball for him to find his wife,42.857142857142854
and as it was time for him to marry,55.55555555555556
and all and Cinderella and their her stepsisters were very excited to go,30.76923076923077
however Cinderella could not go unless she had finished all her chores,50.0
her stepmother gave her tons and tons of chores to accomplish,27.27272727272727
and she said Cinderella could only go if she finished all her chores first,42.857142857142854
so by the time it came to go Cinderella had just finished her chores and had no time to make a dress or prepare herself to go,29.629629629629626
but unbeknownst to her her animals friends had prepared a dress for her while she was doing her chores using fragments of her stepsisters clothes and such that they had cast away because they didnt want it,52.63157894736842
so Cinderella was very happy that they had the dress for her,50.0
and while the the stepmother and the stepsisters did not expect her to be able to make it Cinderella came rushing down the stairs wearing her new dress very happy to go,34.375
then the stepsisters began to realize that her dress was composed of things they had cast away,41.17647058823529
and they started tearing all the pieces of the dress that belonged to them until Cinderella was left in nothing but tatters,59.09090909090909
and she went out to the yard and was crying,50.0
and then a fairy godmother appeared and put a spell on her that would last until midnight,41.17647058823529
she made her very beautiful and all that,50.0
but she warned her,50.0
it would only last til midnight,33.33333333333333
and youknow she turned youknow a pumpkin into a carriage and youknow transformed all these elements to make her look very beautiful,31.818181818181817
and so Cinderella raced off to the ball where she met the prince,46.15384615384615
and I guess it was love at first sight,44.44444444444444
and they were dancing together,40.0
and youknow he he very much enjoyed his time with her,45.45454545454545
and they were dancing outside,60.0
and she saw the clock,40.0
and she knows its almost midnight so she went racing down the stairs leaving one of her glass slippers behind,45.0
and she went racing off in the carriage,50.0
and she actually didnt make it quite home in the when it struck midnight,46.666666666666664
and everything turned back to what it was pumpkin,55.55555555555556
the carriage turned back into a pumpkin,42.857142857142854
and everything went back to the way it was except for one of her glass slippers,56.25
and so this prince after this happened he was very interested in finding her,50.0
youknow he was he wondered why she had ran away,60.0
and so he set out to search for her using the glass slipper,38.46153846153847
youknow whoevers foot it fit would be that girl,44.44444444444444
he sent out his I dont know it was the duke or something to find the girl whose foot the slipper would fit,54.166666666666664
it was very small,50.0
and eventually that duke got to Cinderellas house,25.0
